time,timestamp,frontend_recommendationservice,cartservice_redis-cart,adservice_mysql,checkoutservice_productcatalogservice,recommendationservice_productcatalogservice,gateway_nats,checkoutservice_cartservice,frontend_adservice,checkoutservice_shippingservice,frontend_productcatalogservice,frontend_shippingservice,productcatalogservice_mysql,checkoutservice_emailservice,frontend_cartservice,checkoutservice_paymentservice,frontend_currencyservice,checkoutservice_currencyservice,frontend_checkoutservice
2022-08-20 18:09:30.539431864 +0000 UTC m=+31620.893615870,1661018970,0.017608695652173913,0.7315333333333333,8.316,0.003,0.0031098901098901097,0.02,0.003,0.018333333333333333,0.003,0.003093548387096774,0.0031481481481481477,16.613066666666665,0.003,0.003,0.003,0.004746192893401016,0.05277777777777778,0.175
2022-08-20 18:10:30.877216073 +0000 UTC m=+31681.231400079,1661019030,0.018877551020408164,0.5933999999999999,7.812,0.003,0.003186046511627907,0.019600000000000003,0.003,0.01877358490566038,0.003,0.003099145299145299,0.003,14.596933333333332,0.003,0.003,0.003,0.004217877094972068,0.003444444444444444,0.175
2022-08-20 18:11:30.822410275 +0000 UTC m=+31741.176594281,1661019090,0.018571428571428572,0.7069333333333333,8.232,0.00375,0.003142857142857143,0.02,0.003,0.0175,0.003,0.0031194968553459115,0.003,15.409466666666667,0.003,0.003033333333333333,0.003,0.004545851528384279,0.005,0.29166666666666663
2022-08-20 18:12:30.483146706 +0000 UTC m=+31800.837330748,1661019150,0.019107142857142857,0.5892666666666666,7.392,0.003,0.0032307692307692306,0.019600000000000003,0.003,0.018169642857142853,0.0026,0.0030885608856088564,0.003,14.1548,0.003,0.0030388349514563107,0.003,0.0048000000000000004,0.0034705882352941177,0.3125
2022-08-20 18:13:30.655028186 +0000 UTC m=+31861.009212192,1661019210,0.01797872340425532,0.7012666666666667,8.232,0.0038000000000000004,0.003146341463414634,0.02,0.003,0.018,0.0030000000000000005,0.0030802919708029196,0.003,14.887866666666667,0.003,0.003017857142857143,0.003,0.02475806451612903,0.02125,0.3125
2022-08-20 18:14:30.515226164 +0000 UTC m=+31920.869410169,1661019270,0.0175,0.7807333333333334,8.232,0.003,0.003065934065934066,0.019600000000000003,0.0032857142857142855,0.0184,0.003,0.0030637958532695377,0.0028333333333333335,17.044533333333334,0.003,0.003046875,0.003,0.004980295566502463,0.004,0.25
2022-08-20 18:15:30.492566843 +0000 UTC m=+31980.846750848,1661019330,0.019056603773584906,0.7145333333333334,8.232,0.003181818181818182,0.003150537634408602,0.02,0.003,0.016964285714285716,0.003,0.003101141924959217,0.003,16.5364,0.0035,0.003031496062992126,0.003,0.0059000000000000025,0.004142857142857143,0.29166666666666663
2022-08-20 18:16:30.68201567 +0000 UTC m=+32041.036199675,1661019390,0.01630681818181818,0.6951333333333334,8.148,,0.003144578313253012,0.019600000000000003,,0.01764423076923077,,0.003107334525939177,0.003,14.7864,,0.003017241379310345,,0.005108695652173913,,
2022-08-20 18:17:30.595408546 +0000 UTC m=+32100.949592560,1661019450,0.019600000000000003,0.6572666666666667,7.14,0.003,0.003136363636363637,0.02,0.003,0.018823529411764708,0.003,0.0030928689883913765,0.003,16.190133333333332,0.005,0.003054054054054054,0.003,0.013928571428571433,0.003933333333333333,0.25
2022-08-20 18:18:30.531927943 +0000 UTC m=+32160.886111948,1661019510,0.021886792452830185,0.7797999999999999,8.736,0.003444444444444444,0.0035609756097560977,0.019600000000000003,0.003,0.018793103448275863,0.003,0.003234710743801653,0.003,17.898266666666668,0.003,0.0030155038759689923,0.003,0.004589743589743589,0.05,0.25
2022-08-20 18:19:30.488743375 +0000 UTC m=+32220.842927380,1661019570,0.016513157894736844,0.5414666666666667,7.896,0.003,0.003074074074074074,0.02,0.004,0.017835820895522388,0.003,0.0030341555977229603,0.003,12.883066666666668,0.003,0.003058823529411765,0.003,0.004298969072164948,0.0032,0.375
2022-08-20 18:20:30.612937711 +0000 UTC m=+32280.967121716,1661019630,0.019000000000000003,0.6606000000000001,8.82,0.003,0.003090909090909091,0.019600000000000003,0.003,0.018852459016393444,0.003,0.0030375426621160407,0.003,15.517333333333333,0.003,0.003070175438596491,0.003,0.004407725321888412,0.004538461538461538,0.2
2022-08-20 18:21:30.399278088 +0000 UTC m=+32340.753462093,1661019690,0.02,0.778,8.652,0.003142857142857143,0.00326,0.02,0.003,0.01849264705882353,0.003,0.003224299065420561,0.003,16.996266666666667,0.003,0.003032258064516129,0.003,0.006499999999999999,0.005,0.4375
2022-08-20 18:22:30.735632672 +0000 UTC m=+32401.089816704,1661019750,0.018793103448275866,0.6683333333333333,8.568,0.003,0.0031951219512195124,0.019600000000000003,0.003,0.017727272727272727,0.003,0.003082289803220036,0.002916666666666667,15.7196,0.003,0.003017241379310345,0.003,0.004290322580645162,0.0033529411764705885,0.2
2022-08-20 18:23:30.431282197 +0000 UTC m=+32460.785466202,1661019810,0.01879807692307692,0.6540666666666667,7.56,0.0035714285714285713,0.003216867469879518,0.02,0.003,0.018975409836065573,0.003,0.0031468531468531466,0.002923076923076923,15.525866666666667,0.004,0.003034782608695652,0.003,0.0044083333333333335,0.075,0.625
2022-08-20 18:24:30.439651849 +0000 UTC m=+32520.793835862,1661019870,0.01872950819672131,0.6806,8.232,0.0034,0.0031111111111111114,0.019600000000000003,0.003,0.01902777777777778,0.003,0.003124137931034483,0.003,15.8956,0.003,0.003,0.003,0.008428571428571431,0.05,0.375
2022-08-20 18:25:30.596546274 +0000 UTC m=+32580.950730314,1661019930,0.019230769230769232,0.7249333333333333,7.896,0.00325,0.0031951219512195124,0.02,0.003,0.018349056603773586,0.003,0.0030807017543859646,0.003,16.415066666666664,0.003,0.0030491803278688526,0.003,0.005403225806451616,0.004,0.175
2022-08-20 18:26:30.734458188 +0000 UTC m=+32641.088642193,1661019990,0.019600000000000003,0.6958666666666666,8.316,0.003,0.0033414634146341463,0.019600000000000003,0.003,0.0176171875,0.003,0.003103448275862069,0.003,15.979333333333335,0.003,0.0030168067226890756,0.003,0.004180616740088105,0.0175,0.29166666666666663
2022-08-20 18:27:30.592095101 +0000 UTC m=+32700.946279123,1661020050,0.018389830508474578,0.6588666666666667,8.232,0.003,0.0030898876404494378,0.02,0.003,0.019056603773584903,0.003,0.0031001727115716753,0.003,14.2144,0.00325,0.003018867924528302,0.003,0.006296296296296292,0.0042727272727272735,0.15
2022-08-20 18:28:30.51261396 +0000 UTC m=+32760.866797965,1661020110,0.018571428571428572,0.5906666666666667,8.064,0.003,0.003206896551724138,0.019600000000000003,0.003,0.01849056603773585,0.003,0.0031058020477815695,0.003,15.193733333333334,0.0035,0.0030185185185185185,0.003,0.004345971563981043,0.003833333333333333,0.175
2022-08-20 18:29:30.768205071 +0000 UTC m=+32821.122389086,1661020170,0.01859375,0.582,6.972,0.003,0.0030512820512820513,0.020399999999999998,0.003,0.020961538461538462,0.003,0.0030551181102362202,0.003,13.122933333333332,0.003,0.0030380952380952386,0.003,0.004644670050761421,0.0041111111111111105,0.375
2022-08-20 18:30:30.654801768 +0000 UTC m=+32881.008985782,1661020230,0.01994897959183673,0.7517333333333334,7.98,0.003125,0.0032061855670103096,0.019600000000000003,0.003,0.018534482758620692,0.003,0.003150887573964497,0.003,18.058666666666667,0.003,0.0030325203252032523,0.003,0.009015151515151516,0.05,0.2
2022-08-20 18:31:30.752313539 +0000 UTC m=+32941.106497544,1661020290,0.019051724137931034,0.7536666666666666,7.896,0.003,0.0034367816091954023,0.02,0.003,0.0196875,0.003,0.003243285939968404,0.003,16.8352,0.003,0.0030483870967741933,0.003,0.03285714285714287,0.06323529411764706,0.375
2022-08-20 18:32:30.442602782 +0000 UTC m=+33000.796786788,1661020350,0.018421052631578946,0.6010666666666667,6.888,0.0031666666666666666,0.003240963855421687,0.019600000000000003,0.003,0.0178125,0.003,0.0031387900355871884,0.003,14.379066666666667,0.003,0.003121212121212121,0.003,0.0041782178217821785,0.0036666666666666666,0.19375
2022-08-20 18:33:30.517212554 +0000 UTC m=+33060.871396559,1661020410,0.01951923076923077,0.69,8.4,0.0035,0.003225,0.02,0.003,0.01810483870967742,0.003,0.0030797227036395143,0.003,15.3896,0.003,0.0030499999999999998,0.003,0.004591111111111111,0.0036666666666666666,0.175
2022-08-20 18:34:30.423431547 +0000 UTC m=+33120.777615552,1661020470,0.01948979591836734,0.6549333333333333,7.14,0.003666666666666667,0.0031318681318681318,0.019600000000000003,0.004,0.017989130434782608,0.003,0.003175609756097561,0.003,15.679866666666667,0.0036666666666666666,0.0030341880341880345,0.003,0.02781249999999999,0.1125,0.625
2022-08-20 18:35:30.511375399 +0000 UTC m=+33180.865559404,1661020530,0.019069767441860463,0.6419333333333332,8.316,0.00325,0.0030941176470588236,0.02,0.0034000000000000002,0.0184375,0.003,0.0030818505338078292,0.003,15.310133333333333,0.0036666666666666666,0.0030727272727272725,0.003,0.004237668161434977,0.004428571428571428,0.2
2022-08-20 18:36:30.542226749 +0000 UTC m=+33240.896410754,1661020590,0.019117647058823527,0.7444666666666667,8.568,0.00325,0.0032272727272727275,0.019600000000000003,0.003,0.017258064516129032,0.003,0.0030749185667752446,0.002916666666666667,16.129066666666667,0.003,0.003,0.003,0.00451931330472103,0.05,0.5
2022-08-20 18:37:30.678225643 +0000 UTC m=+33301.032409648,1661020650,0.017901785714285714,0.6377333333333334,7.644,0.003,0.0032439024390243905,0.02,0.003,0.018823529411764708,0.002818181818181818,0.003076788830715532,0.0029333333333333334,15.759333333333334,0.003,0.0030357142857142857,0.003,0.00412280701754386,0.004571428571428571,0.15
2022-08-20 18:38:30.55629461 +0000 UTC m=+33360.910478615,1661020710,0.01724576271186441,0.6522666666666667,8.988,0.003125,0.003197802197802198,0.019600000000000003,0.003,0.01784615384615385,0.003,0.0030848287112561173,0.003,16.025466666666667,0.0034000000000000002,0.003034782608695652,0.003,0.0045475113122171945,0.004,0.175
2022-08-20 18:39:30.533711454 +0000 UTC m=+33420.887895459,1661020770,0.01877358490566038,0.7020666666666667,7.896,0.003,0.0033636363636363634,0.02,0.003,0.019339622641509437,0.003,0.0031214285714285714,0.003,14.6764,0.003,0.003054054054054054,0.003,0.009722222222222222,0.0045,0.5
2022-08-20 18:40:30.511506252 +0000 UTC m=+33480.865690258,1661020830,0.01737704918032787,0.6003999999999999,8.4,0.003,0.003074074074074074,0.019600000000000003,0.003,0.017336956521739128,0.003,0.0030761904761904763,0.0030666666666666668,14.428,0.003,0.0030934579439252335,0.003,0.0042592592592592595,0.004666666666666666,0.375
2022-08-20 18:41:30.445861179 +0000 UTC m=+33540.800045206,1661020890,0.016900000000000002,0.6532,8.148,0.003,0.003042553191489362,0.02,0.003,0.0175,0.0028666666666666667,0.0031134020618556702,0.003,15.459866666666667,0.003,0.003,0.003,0.004936507936507937,0.05833333333333333,0.225
2022-08-20 18:42:30.543424598 +0000 UTC m=+33600.897608620,1661020950,0.0193,0.6596000000000001,7.56,0.003,0.00310126582278481,0.019600000000000003,0.003,0.016696428571428574,0.003,0.003052631578947368,0.003,14.326533333333332,0.003,0.003018018018018018,0.003,0.004393364928909953,0.004,0.25
2022-08-20 18:43:30.59226159 +0000 UTC m=+33660.946445596,1661021010,0.01825,0.556,7.644,0.003181818181818182,0.0031882352941176467,0.02,0.003,0.01875,0.003,0.0031316725978647684,0.003,14.075333333333335,0.003,0.003125,0.003,0.004288461538461539,0.005,0.2
2022-08-20 18:44:30.630684512 +0000 UTC m=+33720.984868517,1661021070,0.01877358490566038,0.7034666666666667,7.896,0.003,0.003127659574468085,0.019600000000000003,0.003,0.017901785714285714,0.003,0.0030783034257748777,0.003,14.931866666666666,0.003,0.0031121495327102802,0.003,0.0038260869565217392,0.0038571428571428567,0.175
2022-08-20 18:45:30.438184037 +0000 UTC m=+33780.792368043,1661021130,0.0205,0.7596666666666666,7.896,0.003363636363636364,0.0032857142857142855,0.02,0.0031538461538461538,0.01814655172413793,0.003,0.003087114337568058,0.003,15.799066666666668,0.003,0.003,0.003,0.008888888888888892,0.004692307692307693,0.175
2022-08-20 18:46:30.713543047 +0000 UTC m=+33841.067727053,1661021190,0.019619565217391305,0.6393333333333334,6.804,0.0032857142857142855,0.0033703703703703704,0.019600000000000003,0.003,0.018349056603773582,0.003105263157894737,0.0031498257839721253,0.003074074074074074,14.5884,0.0035714285714285713,0.0030380952380952386,0.003,0.004215517241379311,0.01,0.205
2022-08-20 18:47:30.49539837 +0000 UTC m=+33900.849582375,1661021250,0.018454545454545453,0.7656000000000001,9.576,0.0030800000000000003,0.0033333333333333335,0.02,0.003,0.01864406779661017,0.003,0.003132701421800948,0.003,18.529866666666663,0.003,0.003015748031496063,0.003,0.004106976744186045,0.005,0.22
2022-08-20 18:48:30.448863709 +0000 UTC m=+33960.803047713,1661021310,0.0187,0.6397999999999999,7.56,0.003,0.0032749999999999997,0.019600000000000003,0.003,0.018026315789473685,0.003,0.003113879003558719,0.003,14.310933333333333,0.003,0.0030186915887850463,0.003,0.004047210300429185,0.0044,0.175
2022-08-20 18:49:30.639187999 +0000 UTC m=+34020.993372014,1661021370,0.019375,0.6076666666666666,7.98,0.003,0.0031927710843373497,0.02,0.003,0.01828947368421053,0.003,0.0031109185441941076,0.002826086956521739,15.567733333333333,0.005,0.003,0.003,0.004805825242718447,0.004200000000000001,0.25
2022-08-20 18:50:30.545173582 +0000 UTC m=+34080.899357599,1661021430,0.01880952380952381,0.6867333333333333,7.644,0.004200000000000001,0.00321978021978022,0.019600000000000003,0.003,0.017098214285714286,0.003,0.0031320132013201323,0.003,16.245466666666665,0.003,0.0030344827586206895,0.003,0.004580952380952381,0.0047777777777777775,0.21249999999999997
2022-08-20 18:51:30.773037226 +0000 UTC m=+34141.127221231,1661021490,0.019910714285714285,0.6776,8.568,0.003,0.0032117647058823528,0.02,0.003,0.01778301886792453,0.003,0.003116838487972509,0.003074074074074074,16.351200000000002,0.003,0.003016949152542373,0.003,0.0047599999999999995,0.05833333333333333,0.375
2022-08-20 18:52:30.733272329 +0000 UTC m=+34201.087456337,1661021550,0.018365384615384613,0.6531333333333333,8.148,0.003,0.0031052631578947372,0.019600000000000003,0.0035,0.01810483870967742,0.003,0.003105785123966942,0.003,15.356266666666667,0.005,0.003055045871559633,0.003,0.004442922374429224,0.004142857142857143,0.19375
2022-08-20 18:53:30.509907303 +0000 UTC m=+34260.864091341,1661021610,0.02039473684210526,0.7928,7.56,0.003,0.003295454545454546,0.02,0.0031538461538461538,0.01902777777777778,0.003,0.00313290113452188,0.002923076923076923,16.903333333333332,0.003,0.0030819672131147543,0.003,0.007250000000000001,0.03125,0.175
2022-08-20 18:54:30.576598773 +0000 UTC m=+34320.930782789,1661021670,0.019166666666666665,0.5842666666666666,6.468,0.003,0.003378378378378378,0.019600000000000003,0.003,0.01859375,0.003,0.003149901380670612,0.003,13.195333333333334,0.003,0.0030792079207920793,0.003,0.005161290322580645,0.004,0.29166666666666663
2022-08-20 18:55:30.49627455 +0000 UTC m=+34380.850458556,1661021730,0.019467213114754096,0.6878666666666666,7.392,0.003,0.0030666666666666668,0.02,0.0034000000000000002,0.018194444444444444,0.003,0.003106951871657754,0.003,14.947466666666667,0.003,0.003017543859649123,0.003,0.004428571428571428,0.003235294117647059,0.19
2022-08-20 18:56:30.519305849 +0000 UTC m=+34440.873489855,1661021790,0.018114754098360657,0.7293999999999999,8.064,0.0035555555555555557,0.0033736263736263736,0.019600000000000003,0.0031333333333333335,0.017363636363636366,0.003,0.003151057401812689,0.0029333333333333334,17.200666666666667,0.003,0.0031379310344827587,0.003,0.004511520737327189,0.06666666666666667,0.19375
2022-08-20 18:57:30.594298108 +0000 UTC m=+34500.948482146,1661021850,0.019078947368421056,0.8301333333333333,7.98,0.003,0.003210526315789474,0.02,0.003,0.018225806451612904,0.003105263157894737,0.00310062893081761,0.003,17.810266666666667,0.00325,0.003032258064516129,0.003,0.0049282051282051285,0.008333333333333331,0.22
2022-08-20 18:58:30.552980338 +0000 UTC m=+34560.907164363,1661021910,0.017363636363636362,0.6036,7.056,0.003,0.003219512195121951,0.019600000000000003,0.003,0.018632075471698113,0.003,0.003050909090909091,0.003,13.411066666666667,0.003,0.00306,0.003,0.004252427184466019,0.06428571428571428,0.25
2022-08-20 18:59:30.591993296 +0000 UTC m=+34620.946177302,1661021970,0.018008474576271187,0.6662666666666667,8.064,0.0032222222222222222,0.0031777777777777776,0.02,0.003,0.01880434782608696,0.003,0.0031350906095551894,0.0028461538461538463,15.0504,0.003,0.0030186915887850468,0.003,0.005520833333333338,0.09166666666666666,0.25
2022-08-20 19:00:30.473391986 +0000 UTC m=+34680.827576006,1661022030,0.018877551020408164,0.7096666666666667,8.904,0.0031666666666666666,0.003164948453608247,0.019600000000000003,0.003,0.01834677419354839,0.003,0.003060240963855422,0.003,16.434933333333333,0.0034000000000000002,0.0030833333333333333,0.003,0.004513043478260869,0.0048,0.175
2022-08-20 19:01:30.545455205 +0000 UTC m=+34740.899639211,1661022090,0.01778846153846154,0.7126,8.736,0.003142857142857143,0.0033043478260869562,0.02,0.003,0.016696428571428574,0.0028461538461538463,0.0031635220125786163,0.003,16.7848,0.0032857142857142855,0.003016949152542373,0.003,0.004342995169082126,0.0038571428571428567,0.085
2022-08-20 19:02:30.58211053 +0000 UTC m=+34800.936294535,1661022150,0.018008474576271184,0.6802,7.308,0.0032857142857142855,0.003090909090909091,0.019600000000000003,0.003,0.0175,0.003,0.0030550774526678136,0.003076923076923077,15.334266666666666,0.003,0.0030181818181818187,0.003,0.004639810426540284,0.025,0.2125
2022-08-20 19:03:30.533396283 +0000 UTC m=+34860.887580288,1661022210,0.02,0.8444666666666667,7.14,0.003,0.003318181818181818,0.02,0.003,0.01868421052631579,0.003,0.0031658692185007977,0.003,18.29853333333333,0.003,0.003064516129032258,0.003,0.0042987012987012975,0.004300000000000001,0.33333333333333337
2022-08-20 19:04:30.402287055 +0000 UTC m=+34920.756471060,1661022270,0.019893617021276597,0.7584666666666667,7.224,0.003,0.00325,0.019600000000000003,0.003,0.018970588235294118,0.0028461538461538463,0.0030543478260869564,0.003,15.8076,0.003,0.0030526315789473684,0.003,0.0042639999999999996,0.003842105263157895,0.2125
2022-08-20 19:05:30.52726686 +0000 UTC m=+34980.881450866,1661022330,0.0175,0.7029333333333333,8.148,0.0031666666666666666,0.0030689655172413794,0.02,0.003,0.01820754716981132,0.003,0.0030824372759856626,0.003,14.621733333333333,0.003,0.003017543859649123,0.003,0.004848341232227488,0.004333333333333334,0.175
2022-08-20 19:06:30.459030583 +0000 UTC m=+35040.813214595,1661022390,0.020243902439024387,0.6928,8.232,0.003,0.0032444444444444443,0.019600000000000003,0.003,0.0185,0.003,0.0031495934959349598,0.003,15.0944,0.003,0.003037037037037037,0.0036666666666666666,0.008557692307692306,0.05,0.225
